Id,News Date,Body,Source,Country,Location (LatLng),Locations,Headline,URL,Clases,Scale
11402107,2018-10-29,"TUNIS (Reuters) - A woman blew herself up in the center of the Tunisian capital on Monday, wounding 15 people including 10 police officers in an explosion that breaks a period of calm after dozens died in militant attacks three years ago.

Witnesses said the blast happened on Tunis's central Habib Bourguiba avenue. Hundreds of police cordoned off an area near the landmark Municipal Theatre and the French embassy, while ambulances evacuated the wounded.

""I was in front of the theater and heard a huge explosion,"" Mohamed Ekbal bin Rajib told Reuters.

Security has improved since authorities imposed a state of emergency in November 2015 after attacks on tourist targets that scared off holidaymakers and investors, worsening an economic crisis caused by a chronic deficit.

""We thought we had eliminated terrorism but we hope that terrorism will not bring us down, especially with the bad political climate in Tunisia now,"" President Beji Caid Essebsi said.

Shops were closed on the busy avenue that was the scene of protests that toppled long-serving leader Zine El-Abidine Ben Ali at the start of the 2011 ""Arab Spring"".

The bomber, aged 30, had no known militant background, the interior ministry said. Local media gave her name as Mouna.

""The woman left her city three days ago and told her family that she was going to the capital to look for work"", said Walid Hkima an official in interior ministry. She had a university degree in English and was from the coastal governorate of Mahdia, he said.

No tourists were injured, a security source said.

In 2015, 21 people were killed during a hostage siege in its national museum, the Bardo in Tunis, and a gunman killed 38 people on a resort beach. The following year, militants tried to capture the town of Ben Guerdane near the Libyan border.

There have been no attacks on that scale since then, but the economy has remained troubled and the authorities are concerned over the presence of militants in neighboring Libya.

Tunisia is one of the few Arab democracies, and the only country to throw off a long-serving autocrat during the Arab Spring without triggering large scale unrest or civil war.

It is credited for its democratic transition, its free elections and the guarantee of fundamental rights in its new constitution.

Some 3,000 Tunisians have joined Islamic State and other jihadist groups in Iraq, Syria and neighboring Libya while dissent over unemployment has risen in recent years in southern and central areas.",Reuters,energy,,"['Tunis', 'Tunisia', 'Mahdia', 'Libya', 'Iraq', 'Syria']","Woman blows herself up in Tunis, wounding 15 people including 10...",https://www.reuters.com/article/us-tunisia-security/woman-blows-herself-up-in-tunis-wounding-15-people-including-10-police-officers-idUSKCN1N31PQ,None,
11402108,2018-10-29,"TUNIS (Reuters) - A woman in her 30s blew herself up in the center of the Tunisian capital Tunis on Monday, wounding nine people including eight police in what the Interior Ministry called a ""terrorist explosion"".

Witnesses described a blast on the central Habib Bourguiba avenue where hundreds of police were cordoning off an area near the capital's landmark Municipal Theatre and the French embassy.

""I was in front of the theater and heard a huge explosion,"" witness Mohamed Ekbal bin Rajib told Reuters.

Ambulances could be heard rushing to the scene.

Shops were shut on the avenue, usually one of the busiest streets in the capital and site of protests that toppled long-serving leader Zine El-Abidine Ben Ali at the start of the 2011 ""Arab Spring"" of regional revolts.

Tunisia, which is heavily dependent on tourism, has improved security since a series of militant attacks targeting tourists caused the near collapse of the sector three years ago.

In 2015, 21 people were killed during a hostage siege in its national museum, the Bardo in Tunis, and a gunman killed 38 people on a resort beach. The following year, militants tried to capture the town of Ben Guerdane near the Libyan border.

There have been no attacks on that scale since then, but the economy has remained troubled and the authorities worry about militants who shelter in neighboring Libya.

Tunisia is one of the few Arab democracies, and the only country to throw off a long-serving autocrat during the Arab Spring without triggering large scale unrest or civil war.",Reuters,energy,,"['Tunis', 'Tunisia', 'Libya']",Woman blows herself up in central Tunis; nine wounded,https://www.reuters.com/article/us-tunisia-security/woman-blows-herself-up-in-central-tunis-nine-wounded-idUSKCN1N31PQ,None,
11402109,2018-10-29,"TUNIS (Reuters) - A woman in her 30s blew herself up in the center of the Tunisian capital Tunis on Monday wounding nine people in what the Interior Ministry said was a ""terrorist explosion"".

Witnesses described a blast on the central Habib Bourguiba avenue where police were cordoning off the area near the capital's landmark Municipal Theatre. The ministry said eight police officers were among the wounded.

Ambulances could be heard rushing to the scene.

""I was in front of the theater and heard a huge explosion,"" witness Mohamed Ekbal bin Rajib told Reuters.

Tunisia, which is heavily dependent on tourism, has improved security since a series of militant attacks targeting tourists caused the near collapse of the sector three years ago.

In 2015, 21 people were killed during a hostage siege in its national museum, the Bardo in Tunis, and a gunman killed 38 people on a resort beach.

There have been no attacks on that scale since then, but the economy has remained troubled and the authorities worry about militants who shelter in neighboring Libya.

Tunisia is one of the few Arab democracies, and the only country to throw off a long-serving autocrat during the Arab Spring popular revolts of 2011 without triggering large scale unrest or civil war.",Reuters,energy,,"['Tunis', 'Tunisia', 'Libya']","Woman blows herself up in central Tunis, nine hurt: ministry",https://www.reuters.com/article/us-tunisia-security/woman-blows-herself-up-in-central-tunis-nine-hurt-ministry-idUSKCN1N31PQ,None,
11402111,2018-10-26,"ATHENS (Reuters) - A powerful earthquake shook western Greece early on Friday, damaging a port and a 15th century monastery, but causing no major injuries, officials and local media said.

The quake sent out tremors felt as far afield as Libya, Italy, Malta and Albania. Greek authorities initially issued a tsunami warning then withdrew the alert.

The magnitude 6.4 quake struck in the Ionian Sea, 50 km (31 miles) south of the island of Zakynthos, also known as Zante, Greece's Geodynamic Institute reported. The U.S. Geological Survey rated the magnitude at 6.8.

Three people were taken to hospital on the island, two of them slightly injured, a spokesman for Greece's civil protection agency said. A series of aftershocks, the highest at 5.6, rattled the island and power was briefly disrupted.

Tremors damaged a 15th-century monastery on the nearby islands of Strofades, local media in Zakynthos reported. They also left large cracks in the port of Zakynthos, though authorities there said operations would continue as usual.

""We are not facing any particular problems,"" Zakynthos Mayor Pavlos Kolokotsas told Greek state broadcaster ERT. ""Calm is being restored.""

Extensive damage was avoided because quake-prone Zakynthos had adopted seismic protection codes in construction, said Efthymios Lekkas, head of Greece's Earthquake Planning and Protection Organisation said .

""The energy unleashed, based on the angle of the faultline, fanned out towards Italy,"" he added.

Italy's Il Messaggero online news site said the quake was felt hundreds of kilometers away in southern Italy. Firefighters in Calabria, Puglia and Sicily received thousands of telephone calls from worried locals.

Zakynthos was all but destroyed in a 6.8 tremor in 1953. More than 140 people were killed in an earthquake north of Athens in 1999.

The quake was fairly shallow, according to the USGS, just 14 km (8.7 miles) below the seabed, which would have amplified shaking.

It struck at 1:54 a.m. (2254 GMT, Thursday). Greece straddles two tectonic plates and often suffers earthquakes.

The EMSC European quake agency said sea levels had risen slightly, by about 20 cm (7.87 inches), but the increase could be higher locally. It later tweeted sea level changes were also observed in Italy.",Reuters,energy,,"['Zakynthos', 'Greece', 'Italy', 'Athens', 'Malta', 'Libya', 'Albania', 'Apulia', 'Sicily', 'Calabria']","Powerful quake shakes western Greece, no major injuries",https://www.reuters.com/article/us-greece-quake/powerful-quake-shakes-western-greece-no-major-injuries-idUSKCN1MZ37K,None,
11402112,2018-10-26,"ATHENS (Reuters) - A powerful quake of magnitude at least 6.4 struck off western Greece early on Friday, earthquake monitors said, causing slight damage but no casualties in a tremor felt as far away as Libya.

Greece's Geodynamic Institute reported the magnitude as 6.4, and put the quake 50 km (31 miles) south of the island of Zakynthos. That compares with a figure of 6.8 assessed by both the U.S. Geological Survey (USGS) and the European-Mediterranean Seismological Centre (EMSC).

The tremor was felt in Athens, the Greek capital, and as far away as Albania, Italy, Libya and Malta.

The epicenter was in the Ionian Sea, about 130 km (81 miles) southwest of Patras in the Peloponnese, the USGS said.

It was felt particularly on Zakynthos, also known as Zante, which was rattled by a series of strong aftershocks, the highest at 5.6, and where power was briefly disrupted.

Three people were taken to hospital, two of them slightly injured, a spokesman for Greece's civil protection agency told Reuters.

News websites said a 15th-century monastery had been damaged, with one, Zante News Time, displaying images of masonry that had fallen from a building facade and items dislodged from shelves in shops.

The power cut and slight damage to the port of Zakynthos, near the epicenter would not affect port operations, officials said.

""We are not facing any particular problems,"" Zakynthos Mayor Pavlos Kolokotsas told Greek state broadcaster ERT. ""Calm is being restored.""

Italy's Il Messaggero online news site said the quake had been felt hundreds of kilometers away in southern Italy. Firefighters in Calabria, Puglia and Sicily received thousands of telephone calls seeking information about the quake.

""The energy unleashed, based on the angle of the faultline, fanned out towards Italy,"" said Efthymios Lekkas, head of Greece's Earthquake Planning and Protection Organization.

Extensive damage was avoided because quake-prone Zakynthos had adopted seismic protection codes in construction, he added.

An official confirmed that a tsunami alert had been lifted. The EMSC European quake agency said sea levels had risen slightly, by about 20 cm (7.87 inches), but the increase could be higher locally.

The quake was fairly shallow, according to the USGS, just 14 km (8.7 miles) below the seabed, which would have amplified shaking.

It struck at 1:54 a.m. (2254 GMT). Greece straddles two tectonic plates and often suffers earthquakes.",Reuters,energy,,"['Zakynthos', 'Athens', 'Greece', 'Libya', 'Italy', 'Peloponnese', 'Patras', 'Malta', 'Albania', 'Apulia', 'Sicily', 'Calabria']",Greece jolted by powerful quake but virtually unscathed,https://www.reuters.com/article/us-greece-quake/greece-jolted-by-powerful-quake-but-virtually-unscathed-idUSKCN1MZ37K,None,
11402113,2018-08-24,"TUNIS (Reuters) - The U.N. refugee agency said on Friday it was gravely concerned about a deterioration in conditions for migrants held in Libyan detention centers that had led to riots and hunger strikes.

Many migrants are taken to the centers after being intercepted by Libya's EU-backed coastguard as they try to reach Europe by sea, a policy that has been criticized by human rights groups.

An estimated 8,000 migrants are currently held in 18 detention centers linked to the internationally recognized government in Tripoli, according to UNHCR.

Those detained make up a small fraction of the several hundred thousand migrants resident in Libya or passing through the North African country.

Humanitarian workers have limited access to the centers, which frequently open and close.

""In recent weeks, UNHCR has witnessed a critical worsening in conditions in detention centers, due to the increasing overcrowding and lack of basic living standards,"" the agency said in a statement.

""As a consequence, riots and hunger strikes by refugees inside detention centers are taking place, demanding a resolution to their bleak living conditions.

""This has led to a number of serious security incidents, where UNHCR front line staff have been placed at physical risk.""

Libyan officials have blamed poor conditions at detention centers on a lack of resources, and have said migrants are detained for their own protection.

Departures of mainly sub-Saharan African migrants from Libya to Italy peaked between 2014-2017 as the country slid further into turmoil following a NATO-backed uprising seven years ago.

Last summer smuggler networks were disrupted under heavy pressure from Italy, and Libya's coastguard stepped up interceptions.

So far this year 12,174 migrants have landed in Italy from Libya, nearly 87 percent fewer than during the same period in 2017, according to Italian interior ministry statistics.

There are nearly 55,000 refugees and asylum seekers registered in Libya, where they face limited chances of resettlement, according to UNHCR.",Reuters,energy,,"['Libya', 'Tripoli', 'Italy']",'Critical worsening' of conditions for migrants detained in Libya:...,https://www.reuters.com/article/us-europe-migrants-libya/critical-worsening-of-conditions-for-migrants-detained-in-libya-unhcr-idUSKCN1L91OS,None,
11402114,2018-08-22,"ROME (Reuters) - Prime Minister Giuseppe Conte on Wednesday appealed to Italy's European Union partners to take in some of the migrants held on a coastguard ship in a Sicilian port and not allowed to disembark.

""What are they waiting for to intervene so that we can redistribute the migrants?"" Conte said on Facebook.

Interior Minister Matteo Salvini, from the far-right League party, has been resisting pressure to let the 177 migrants off the ship and the issue is straining relations with the League's coalition partner, the anti-establishment 5-Star Movement.

The coastguard ship Diciotti has been docked in the port of Catania for two days. Salvini has said he will not let the migrants aboard come ashore until other European countries agree to take them in. They were rescued from an overcrowded boat a week ago.

Backing up Salvini, Conte said Italy was ""waiting for a strong and clear answer from the European institutions and an adequate response from the other European countries"".

After Conte's comments, Salvini said on Facebook the 29 minors aboard the ship could disembark, but not the others. He accused other European countries of a ""cowardly silence"" over what to do with the migrants and said Brussels was ""sleeping"".

""If Europe doesn't play its part, as far as I'm concerned the boats can go back to where they came from,"" he said.

In response to criticism earlier on Wednesday, Salvini posted a picture of some 20 protesters holding banners, including one reading, ""Let's stay human"", at the Catania port.

""The 'very numerous' protesters who still want immigrants have arrived in Catania ... Should I send them a kiss?"" he wrote on Twitter, followed by an emoticon blowing a kiss.

Salvini also replied to a coastguard official who had told Corriere della Sera newspaper the situation was ""embarrassing"". Salvini said on Twitter that after over 650,000 arrivals from sea since 2014, ""I'm the embarrassing one?""

Salvini has repeatedly said Italy ""will no longer be Europe's refugee camp"", calling on European partners to share the burden. But his hardline position appeared to be irritating his 5-Star ally on Wednesday.

Roberto Fico, the 5-Star speaker of the lower house, said on Twitter the migrants ""must be able to disembark. They cannot be held on board any longer"".

Salvini snapped back: ""you do your job as speaker of the Chamber and I'll do my job as minister.""

Last month President Sergio Mattarella made a rare intervention in Italian politics to end a simmering dispute between the two governing parties over whether to let the Diciotti disembark 67 migrants in western Sicily.

With the help of the European Commission, Malta and Italy have taken in ships carrying migrants after European partners offered to accept a share of the new arrivals themselves.

""We call on everyone to contribute to a swift resolution so that the people onboard the (Diciotti) vessel may safely disembark,"" a European Commission spokeswoman said on Wednesday.

However, Conte said countries that had previously offered to take in migrants allowed to dock in Italy in July had not kept their word. France had taken some, but Germany, Portugal, Spain, Ireland and Malta had not, he said.

For its part, the Maltese government said in a statement on Wednesday: ""The Italian authorities have not provided any tangible procedure for Malta to follow.""

It added that Italy had failed to meet its quota from a humanitarian vessel that docked in Malta in June ""despite the efforts of the Maltese authorities to complete this process with the Italian authorities"".

Migrant flows across the Mediterranean from Libya to Italy - one of the main routes to Europe - have tapered off as Libyan factions have cracked down on people-smugglers, and as the EU has bolstered its support for the Libyan coastguard.

But people are still dying at sea and summer is peak season for migrants attempting the crossing, often in overcrowded, unseaworthy boats.

On Wednesday, the Maltese military picked up 100 migrants and two corpses from a boat that was in imminent danger of sinking, a statement said.",Reuters,energy,,"['Catania', 'Italy', 'Sicily', 'Brussels', 'Malta', 'Ireland', 'Portugal', 'Libya', 'France', 'Spain', 'Germany']",Italian PM Conte calls on EU partners to help with migrant boat,https://www.reuters.com/article/us-europe-migrants-italy/italys-salvini-resists-pressure-to-allow-migrants-to-disembark-idUSKCN1L71N1,None,
11402115,2018-08-20,"ROME (Reuters) - Italy will let its coast guard ship carrying 177 migrants it rescued on the high seas five days ago dock in Sicily, Transport Minister Danilo Toninelli said on Monday, ending a standoff with Malta over where it should disembark.

The European Commission also said it was working on a solution to share out of the migrants aboard the Diciotti with Italy's EU partners after a request from Italy's foreign ministry the previous day.

""The Diciotti ship will dock in Catania,"" Toninelli said on Twitter without specifying when. ""Now Europe must hurry to do its part.""

Since taking office in June, Italy's Interior Minister Matteo Salvini and Toninelli have toughened the stance on allowing ships to dock in the country's ports at a time of rising anti-immigration sentiment in Italy.

The Diciotti picked up 190 migrants on Wednesday from an overcrowded boat.

The coast guard quickly evacuated 13 of them to Italy for emergency medical treatment, but instead of bringing the rest to shore, the Diciotti stayed in international waters while Rome insisted that Malta should take them since the migrant boat had first passed through its search-and-rescue area.

But Malta said the migrants had refused its aid because they wanted to reach Italy. On Sunday, Toninelli said the small island nation should be sanctioned for not performing the rescue.

After more than 650,000 arrivals on Italian shores since 2014, Salvini has repeatedly said the country ""will no longer be Europe's refugee camp"", calling on EU partners to share the burden of the arrivals.

Flows across the Mediterranean from Libya to Italy - one of the main routes to Europe - have tapered off as Libyan factions cracked down on people smugglers, and as the EU bolstered its support for the Libyan coast guard.

But people are still dying at sea and summer is peak season for migrants attempting the crossing, often in overcrowded, unseaworthy boats.

Brussels said it was in talks with European Union states on who will take the Diciotti people in but declined comment on which capitals or when could offer help.",Reuters,energy,,"['Malta', 'Italy', 'Sicily', 'Catania', 'Rome', 'Libya', 'Brussels']","Italy allows docking of ship with migrants, ends standoff with Malta",https://www.reuters.com/article/us-europe-migrants-italy/italy-allows-docking-of-ship-with-migrants-ends-standoff-with-malta-idUSKCN1L51SF,None,
11402116,2018-08-19,"ROME (Reuters) - Italy will let its coastguard ship carrying 177 migrants it rescued five days ago dock in Sicily, ending a standoff with Malta, its transport minister said on Monday, though it was not clear when and if the migrants would be allowed to disembark.

The European Commission also said it was working on a solution to share out the migrants aboard the Diciotti with Italy's EU partners after a request from Italy the previous day.

""The Diciotti ship will dock in Catania,"" Transport Minister Danilo Toninelli said on Twitter without specifying when. ""Now Europe must hurry to do its part.""

But shortly afterwards, Interior Ministry sources said Interior Minister Matteo Salvini had not yet given authorization for the ship to dock. He was awaiting guarantees that the migrants would go elsewhere. The sources said they would not disembark before then.

Since taking office in June, Salvini and Toninelli have toughened the stance on allowing ships to dock in Italian ports at a time of rising anti-immigration sentiment in Italy.

The Diciotti picked up 190 migrants on Wednesday from an overcrowded boat on the high seas.

The coastguard quickly evacuated 13 of them to Italy for emergency medical treatment, but instead of bringing the rest to shore, the Diciotti stayed in international waters while Rome insisted that Malta should take them since the migrant boat had first passed through its search-and-rescue area.

But Malta said the migrants had refused its aid because they wanted to reach Italy. On Sunday, Toninelli said the small island nation should be sanctioned for not performing the rescue.

After more than 650,000 arrivals on Italian shores since 2014, Salvini has repeatedly said the country ""will no longer be Europe's refugee camp"", calling on EU partners to share the burden of the arrivals.

Flows across the Mediterranean from Libya to Italy - one of the main routes to Europe - have tapered off as Libyan factions cracked down on people smugglers, and as the EU bolstered its support for the Libyan coast guard.

But people are still dying at sea and summer is peak season for migrants attempting the crossing, often in packed, unseaworthy boats.

Brussels said it was in talks with EU states on which of them would take the Diciotti people in, but it declined comment to say which capitals were involved and when help might be on offer.",Reuters,energy,,"['Malta', 'Italy', 'Sicily', 'Catania', 'Rome', 'Libya', 'Brussels']","Italy allows docking of ship with migrants, ends standoff with Malta",https://www.reuters.com/article/us-europe-migrants-italy-malta/italian-minister-calls-for-sanctions-on-malta-over-migrants-idUSKCN1L40FT,None,
11402117,2018-08-15,"VALLETTA (Reuters) - The Mediterranean rescue ship Aquarius arrived at Valletta harbor in Malta on Wednesday to allow 141 migrants to get off, ending a five-day tug-of-war among European Union countries which had seen the vessel banned from docking in several ports.

The ship, run by the Franco-German charity SOS Mediterranee and Doctors without Borders (MSF), was allowed in after France, Germany, Luxembourg, Portugal and Spain agreed on Tuesday to take in the migrants, who were rescued off the coast of Libya.

Aid groups said there were more than 70 children on board.

The EU countries will also take some of a group of 114 migrants who were rescued by the Maltese armed forces and brought to Malta on Monday.

The row was the latest tussle illustrating how politically fraught the issue of coping with seaborne migrants remains despite a deal on migration that EU leaders agreed on at a summit in June.

Malta had initially argued that the migrants on board the Aquarius should be taken to Libya, Tunisia or the Italian island of Lampedusa, all closer to the rescue points.

As the ship docked, members of a right-wing group Moviment Patrijotti Maltin (Malta Patriotic Movement) unfurled a banner reading ""Stop Human Trafficking"". Next to them, crew members of another rescue vessel, the MV Lifeline, held up a banner of their own reading ""Everyone has a right to life.""

A government spokesman said the ship's migrants, mostly from Eritrea and Somalia, would be given an initial medical check before being taken to a reception center.

This was the second time in as many months that the Aquarius was at the heart of a Mediterranean standoff. It was refused entry by Italy and Malta in June, and the boat eventually docked in Spain, which took in its migrants.",Reuters,energy,,"['Valletta', 'Malta', 'Portugal', 'Libya', 'Luxembourg', 'France', 'Spain', 'Germany', 'Lampedusa', 'Tunisia', 'Italy', 'Somalia', 'Eritrea']","Migrant rescue ship arrives in Malta, ending standoff",https://www.reuters.com/article/us-europe-migrants/migrant-rescue-ship-arrives-in-malta-following-standoff-idUSKBN1L01AE,None,
11402118,2018-08-14,"VALLETTA/MADRID (Reuters) - Malta said on Tuesday it would allow the Mediterranean rescue ship Aquarius, which has been barred for four days from several coastal states, to dock after five European Union countries agreed to take in 141 migrants on board.

The boat, run by the Franco-German charity SOS Mediterranee and Doctors without Borders (MSF), had been at the center of the latest continent-wide tug-of-war over how to cope with the arrival of seaborne migrants.

The migrants, rescued off the coast of Libya, will be distributed among France, Germany, Luxembourg, Portugal and Spain, the Maltese and French governments said.

Sixty of 114 migrants who had been brought to Malta separately on Monday will go to other EU member states.

The charities gave a cautious welcome to the deal, saying EU states now needed to agree on a more permanent mechanism that would avoid seeing rescue ships stranded at sea for days.

""Maybe European states have finally understood that this concerns our common border at the south of Europe, that this is a problem for the 28 member states, and that we can't avoid responsibility and should work together,"" Frederic Penard, director of operations at SOS Mediterranee, told a news conference.

Spain will take 60 of the migrants, Spanish Prime Minister Pedro Sanchez tweeted. Portugal said it would take 30 from the Aquarius and other boats that had arrived in Malta. France said it would take in 60.

""The decision was made in a context of humanitarian emergency and highlights the importance of having a lasting and sustainable mechanism to avoid the repetition of crises,"" French President Emmanuel Macron's office said in a statement.

The latest migrants had been rescued from boats off Libya, and Malta had initially argued they should be taken to Libya, Tunisia or the Italian island of Lampedusa, all closer to the rescue points.

It said it changed its mind following discussions with France and other European Union member states, that ended up with a deal on sharing responsibility for the rescued migrants.

Protracted feuds between EU states over how to handle immigrants have thrown the issue back onto the European agenda, despite the fact that overall Mediterranean arrivals have dropped sharply since peaking at around 1 million in 2015.

The latest row over the Aquarius illustrated how difficult that issue remained despite a deal on migration that EU leaders agreed on at a summit in June.

EU border agency Frontex said on Monday it had counted 73,500 ""irregular border crossings"" into the bloc so far this year via the sea and the Western Balkans route, more than 40 percent fewer than in the first seven months of 2017.

Spain took in 629 mainly sub-Saharan Africans from the same rescue boat in June, and Sanchez said this had helped pave the way to Tuesday's deal, which Malta called ""a concrete example of European leadership and solidarity"".",Reuters,energy,,"['Malta', 'France', 'Madrid', 'Valletta', 'Portugal', 'Libya', 'Spain', 'Luxembourg', 'Germany', 'Lampedusa', 'Tunisia', 'Italy']",Malta lets rescue ship dock after EU states agree to take migrants,https://www.reuters.com/article/us-europe-migrants/malta-says-aquarius-rescue-ship-can-dock-migrants-to-be-shared-idUSKBN1KZ1JV,None,
11402119,2018-08-13,"ON BOARD THE AQUARIUS (Reuters) - Italy on Monday denied safe harbor to 141 people rescued by a humanitarian ship off the coast of Libya last week, setting up another standoff with European Union allies over taking in migrants who try to cross the Mediterranean.

The Aquarius, run by Franco-German charity SOS Mediterranee and Doctors without Borders (MSF), picked up the people in two separate operations and is in international waters between Italy and Malta.

Malta said it had no legal obligation to berth the ship and Spain said its ports were not the safest destination.

Italy called on Britain to welcome the Aquarius because it was registered in Gibraltar, but the British territory on Spain's southern coast said it should go to an Italian port.

More than 650,000 migrants have come to Italy's shores since 2014, and Rome has accused its EU peers of not sharing the burden of taking in those who arrive on the bloc's southern border.

The Aquarius spent nine days at sea in June after Italy's new populist government took office and shut its ports to all humanitarian boats, calling its operators a ""taxi service"" and accusing them of helping people-smugglers -- charges the charities deny.

""It can go where it wants, not in Italy!"" far-right Interior Minister Matteo Salvini said on Twitter on Monday, mentioning France, Germany, Britain or Malta as possible destinations.

""Stop human traffickers and their accomplices,"" he wrote.

Transport Minister Danilo Toninelli, who oversees ports and the coast guard, tweeted that, because of the Gibraltar connection, Britain ""should assume its responsibility to safeguard the castaways"".

The Gibraltar government said in a statement the ship could no longer fly a Gibraltar flag from Aug. 20 and should revert back to the ""underlying owners' flag,"" which is Germany.

Meanwhile, the Aquarius should be allowed to disembark ""safely and promptly"" at an Italian port.

The European Commission was in touch with several EU states and trying to help resolve the situation, a spokesman in Brussels said. While Britain could theoretically be considered as a destination port, it was not practical to bring the ship there.

Malta rejected any suggestion the Aquarius should dock in its ports, saying the latest rescue was made closer to Libya, Tunisia and Italy than to its own shores.

""Malta was neither the coordinating nor the competent authority (and) ...the requests for the vessel to enter our ports are unwarranted and without legal standing,"" it said in a statement.

Earlier on Monday, Malta's armed forces rescued 114 migrants from a rubber dinghy taking on water 53 nautical miles (100 km) south of Malta and brought them back to the island.

In June, the Aquarius ended up taking some 630 migrants to Spain, which welcomed it. But on Monday, a government spokeswoman in Madrid said: ""Spain is not the safest port because it is not the nearest one"" for the ship to dock.

The ship's search and rescue coordinator Nick Romaniuk said some migrants on board were sick and wounded and ""need to be disembarked as soon as possible"" for proper medical care.

Due to pressure from Italy and Malta, most charity ships are no longer patrolling off the coast of Libya.

Though departures from Libya have fallen dramatically this year, people smugglers are still pushing some boats out to sea and an estimated 720 people died in June and July when charity ships were mainly absent, Amnesty International estimates.

Protracted feuds between EU states over how to handle immigrants have thrown the issue back onto the European agenda. That is despite overall Mediterranean arrivals having dropped sharply since peaking at around 1 million in 2015.

EU border agency Frontex said on Monday it counted 73,500 ""irregular border crossings"" into the bloc so far this year via the sea and the Western Balkans route, more than 40 percent fewer than in the first seven months of 2017.",Reuters,energy,,"['Malta', 'Italy', 'Gibraltar', 'United Kingdom', 'Spain', 'Ontario', 'Libya', 'Rome', 'France', 'Germany', 'Brussels', 'Madrid', 'Tunisia']","Italy refuses safe harbor to migrant ship, Spain also reluctant",https://www.reuters.com/article/us-europe-migrants-ngo/italy-refuses-safe-harbor-to-charity-ship-carrying-migrants-idUSKBN1KY17H,None,
11402120,2018-08-05,"ON BOARD THE AQUARIUS (Reuters) - Rescue ship Aquarius, which has picked up almost 3,000 migrants from the Mediterranean this year, will carry out rescue missions without waiting for orders from coastguards and will not return people to Libya, its search and rescue head said.

""When we see there is a vessel in distress, with a high likelihood of people dying, we will go and rescue them immediately as per international maritime law,"" Nick Romaniuk told Reuters on board the Aquarius.

Over the last year coordination centers asking rescue vessels to go on standby or wait for clarification on certain things had added to the danger of people needing to be rescued, which is why they would no longer wait, he added.

The 77-metre vessel, operated by Franco-German charity SOS Mediterranee, set sail from Marseille this week on its tenth mission of the year.

The ship will be patrolling between 25-30 miles from the Libyan coast, west of Tripoli, an area that is outside Libya's territorial waters but inside the Libyan search and rescue region.

International law states the country responsible for operations in an area has primary responsibility for disembarking rescue ships.

Romaniuk said that while Aquarius would continue to abide by international maritime law, it would not be taking people back to Libya because it was not a safe place, putting it at odds with the wishes of the new Italian government.

""Libya is still not recognized as a port of safety, so (we)will not be taking people back there, because... a rescue cannot terminate in a place which is not deemed a port of safety,"" he said.

""It has to continue for the time being to be European ports. But again, it's not our decision to make, maritime authorities, they make that decision, but our red line will be not taking people back to Libya,"" he said.

In the past the Aquarius has waited for orders from the responsible authorities before moving ahead to rescue migrants aiming to reach Italy from Libya.

But Italy has toughened its stance since the new government, a coalition including the anti-immigrant League party, took office earlier this year.

Interior minister Matteo Salvini, leader of the League, has spearheaded a policy to shut ports to charity ships that pick up migrants from overcrowded smugglers' boats. He now wants as many as possible to be picked up by Libyan coastguards and returned.

In June, the Aquarius picked up 629 migrants off the coast of Libya, planning to take them to the nearest European port - the usual practice with such rescue missions.

But the Italian government asked the ship to go to Malta rather than Italy, triggering a standoff that drew in the European Union and France.

Salvini has accused SOS Mediterranee and other charities of acting like a Mediterranean ""taxi service"" for the migrants.

The Aquarius is one of a number of NGO-supported ships that have carried out rescue operations in the southern Mediterranean, alongside the Italian navy and EU-led missions.

A rescue boat operated by the Spanish charity Proactiva Open Arms this week rescued 87 migrants in the southern Mediterranean in international waters.

More than 10,000 migrants have drowned in the region since 2014, according to the International Organization for Migration.",Reuters,energy,,"['Libya', 'Italy', 'Marseille', 'Tripoli', 'Malta', 'France', 'Spain']",Migrant rescue ship Aquarius won't take people back to Libya,https://www.reuters.com/article/us-europe-migrants-ngo/migrant-rescue-ship-aquarius-wont-take-people-back-to-libya-idUSKBN1KQ0N4,None,
11402121,2018-08-05,"(Reuters) - Almost 400 migrants were rescued in the Mediterranean this weekend as they attempted to make the crossing from Morocco to Spain, Spanish rescue services said.

While the overall numbers of migrants reaching Europe by sea is down from the peak in 2015, Spain has witnessed a steady increase in sea arrivals that began more than a year ago and has surged in recent months.

Through Saturday, 395 people were rescued from nine boats in the Strait of Gibraltar and the Alboran Sea, the two principal sea crossings to Spain, the Spanish coastguard said on Twitter. Two more people were rescued from a small boat on Sunday, it said.

Spain, which for the first time in years has overtaken Italy as the preferred destination for refugees, has registered almost 21,000 migrants so far this year, almost more than in the whole of last year, according to figures compiled by the International Organisation for Migration.

The mortality rate for the crossing from Morocco is around one in 70, IOM said, lower than that between Libya and Italy, which is one in 19.",Reuters,energy,,"['Spain', 'Morocco', 'Italy', 'Libya']",Almost 400 migrants rescued off Spanish coast this weekend,https://www.reuters.com/article/us-europe-migrants-spain/almost-400-migrants-rescued-off-spanish-coast-this-weekend-idUSKBN1KQ09X,None,
